10	10.00
10.02	10.00
10.04	4.00
10.06	6.00
10.08	10.00
10.1	8.00
10.12	14.00
10.14	10.00
10.16	4.00
10.18	12.00
10.2	18.00
10.22	10.00
10.24	10.00
10.26	12.00
10.28	10.00
10.3	12.00
10.32	12.00
10.34	8.00
10.36	6.00
10.38	6.00
10.4	6.00
10.42	12.00
10.44	10.00
10.46	2.00
10.48	14.00
10.5	2.00
10.52	16.00
10.54	8.00
10.56	10.00
10.58	12.00
10.6	10.00
10.62	6.00
10.64	6.00
10.66	10.00
10.68	4.00
10.7	6.00
10.72	10.00
10.74	10.00
10.76	10.00
10.78	8.00
10.8	8.00
10.82	6.00
10.84	6.00
10.86	10.00
10.88	10.00
10.9	8.00
10.92	4.00
10.94	8.00
10.96	6.00
10.98	10.00
11	8.00
11.02	8.00
11.04	8.00
11.06	8.00
11.08	8.00
11.1	4.00
11.12	8.00
11.14	4.00
11.16	6.00
11.18	10.00
11.2	6.00
11.22	6.00
11.24	12.00
11.26	0.00
11.28	8.00
11.3	8.00
11.32	6.00
11.34	12.00
11.36	6.00
11.38	10.00
11.4	8.00
11.42	8.00
11.44	6.00
11.46	6.00
11.48	8.00
11.5	4.00
11.52	4.00
11.54	6.00
11.56	6.00
11.58	8.00
11.6	12.00
11.62	4.00
11.64	4.00
11.66	4.00
11.68	6.00
11.7	8.00
11.72	6.00
11.74	8.00
11.76	4.00
11.78	6.00
11.8	4.00
11.82	6.00
11.84	8.00
11.86	8.00
11.88	8.00
11.9	8.00
11.92	6.00
11.94	2.00
11.96	6.00
11.98	12.00
12	8.00
12.02	6.00
12.04	4.00
12.06	8.00
12.08	8.00
12.1	4.00
12.12	4.00
12.14	6.00
12.16	6.00
12.18	10.00
12.2	8.00
12.22	10.00
12.24	2.00
12.26	6.00
12.28	8.00
12.3	10.00
12.32	2.00
12.34	10.00
12.36	10.00
12.38	8.00
12.4	8.00
12.42	6.00
12.44	14.00
12.46	6.00
12.48	4.00
12.5	6.00
12.52	4.00
12.54	8.00
12.56	10.00
12.58	6.00
12.6	4.00
12.62	12.00
12.64	8.00
12.66	6.00
12.68	8.00
12.7	6.00
12.72	4.00
12.74	10.00
12.76	4.00
12.78	4.00
12.8	10.00
12.82	2.00
12.84	6.00
12.86	4.00
12.88	12.00
12.9	10.00
12.92	10.00
12.94	6.00
12.96	2.00
12.98	4.00
13	4.00
13.02	2.00
13.04	8.00
13.06	14.00
13.08	6.00
13.1	6.00
13.12	2.00
13.14	6.00
13.16	2.00
13.18	8.00
13.2	4.00
13.22	4.00
13.24	6.00
13.26	2.00
