10	14.00
10.02	10.00
10.04	10.00
10.06	4.00
10.08	6.00
10.1	6.00
10.12	6.00
10.14	6.00
10.16	4.00
10.18	8.00
10.2	6.00
10.22	4.00
10.24	8.00
10.26	6.00
10.28	8.00
10.3	10.00
10.32	10.00
10.34	8.00
10.36	10.00
10.38	6.00
10.4	12.00
10.42	8.00
10.44	4.00
10.46	10.00
10.48	8.00
10.5	6.00
10.52	6.00
10.54	6.00
10.56	8.00
10.58	10.00
10.6	10.00
10.62	6.00
10.64	4.00
10.66	6.00
10.68	6.00
10.7	8.00
10.72	14.00
10.74	10.00
10.76	8.00
10.78	8.00
10.8	10.00
10.82	8.00
10.84	4.00
10.86	8.00
10.88	8.00
10.9	4.00
10.92	10.00
10.94	6.00
10.96	6.00
10.98	12.00
11	6.00
11.02	8.00
11.04	12.00
11.06	4.00
11.08	10.00
11.1	6.00
11.12	8.00
11.14	10.00
11.16	16.00
11.18	8.00
11.2	6.00
11.22	10.00
11.24	10.00
11.26	10.00
11.28	8.00
11.3	4.00
11.32	4.00
11.34	6.00
11.36	10.00
11.38	8.00
11.4	10.00
11.42	8.00
11.44	8.00
11.46	6.00
11.48	6.00
11.5	10.00
11.52	8.00
11.54	6.00
11.56	4.00
11.58	10.00
11.6	10.00
11.62	6.00
11.64	2.00
11.66	4.00
11.68	6.00
11.7	4.00
11.72	2.00
11.74	6.00
11.76	8.00
11.78	8.00
11.8	4.00
11.82	6.00
11.84	8.00
11.86	6.00
11.88	2.00
11.9	10.00
11.92	8.00
11.94	4.00
11.96	6.00
11.98	10.00
12	4.00
12.02	6.00
12.04	10.00
12.06	8.00
12.08	8.00
12.1	4.00
12.12	6.00
12.14	10.00
12.16	4.00
12.18	2.00
12.2	8.00
12.22	4.00
12.24	12.00
12.26	8.00
12.28	2.00
12.3	8.00
12.32	6.00
12.34	6.00
12.36	10.00
12.38	8.00
12.4	4.00
12.42	2.00
12.44	10.00
12.46	4.00
12.48	10.00
12.5	4.00
12.52	6.00
12.54	6.00
12.56	2.00
12.58	8.00
12.6	8.00
12.62	8.00
12.64	2.00
12.66	10.00
12.68	4.00
12.7	8.00
12.72	4.00
12.74	10.00
12.76	10.00
12.78	4.00
12.8	4.00
12.82	4.00
12.84	6.00
12.86	8.00
12.88	0.00
12.9	8.00
12.92	6.00
12.94	4.00
12.96	10.00
12.98	4.00
13	6.00
13.02	6.00
13.04	8.00
13.06	10.00
13.08	0.00
13.1	4.00
13.12	8.00
13.14	2.00
13.16	2.00
13.18	2.00
13.2	6.00
13.22	4.00
13.24	4.00
13.26	8.00
13.28	6.00
13.3	10.00
13.32	4.00
13.34	8.00
13.36	4.00
13.38	6.00
13.4	8.00
13.42	8.00
13.44	8.00
13.46	8.00
13.48	8.00
13.5	6.00
13.52	4.00
13.54	6.00
13.56	4.00
13.58	4.00
13.6	10.00
13.62	8.00
13.64	6.00
13.66	4.00
13.68	4.00
13.7	4.00
13.72	6.00
13.74	4.00
13.76	6.00
13.78	4.00
13.8	6.00
13.82	6.00
13.84	2.00
13.86	4.00
13.88	12.00
13.9	4.00
13.92	4.00
13.94	2.00
13.96	4.00
13.98	4.00
14	6.00
14.02	2.00
14.04	8.00
14.06	4.00
14.08	4.00
14.1	6.00
14.12	6.00
14.14	2.00
14.16	6.00
14.18	2.00
14.2	4.00
14.22	2.00
14.24	4.00
14.26	4.00
14.28	6.00
14.3	6.00
14.32	8.00
14.34	2.00
14.36	4.00
14.38	4.00
14.4	8.00
14.42	4.00
14.44	6.00
14.46	2.00
14.48	4.00
14.5	4.00
14.52	4.00
14.54	4.00
14.56	4.00
14.58	2.00
14.6	6.00
14.62	4.00
14.64	6.00
14.66	6.00
14.68	2.00
14.7	2.00
14.72	4.00
14.74	4.00
14.76	4.00
14.78	10.00
14.8	4.00
14.82	2.00
14.84	8.00
14.86	6.00
14.88	4.00
14.9	4.00
14.92	4.00
14.94	6.00
14.96	4.00
14.98	4.00
15	2.00
15.02	4.00
15.04	2.00
15.06	4.00
15.08	2.00
15.1	4.00
15.12	2.00
15.14	2.00
15.16	6.00
15.18	2.00
15.2	8.00
15.22	2.00
15.24	4.00
15.26	4.00
15.28	2.00
15.3	4.00
15.32	2.00
15.34	2.00
15.36	2.00
15.38	6.00
15.4	2.00
15.42	2.00
15.44	4.00
15.46	2.00
15.48	4.00
15.5	4.00
15.52	4.00
15.54	4.00
15.56	0.00
15.58	6.00
15.6	4.00
15.62	4.00
15.64	0.00
15.66	4.00
15.68	4.00
15.7	0.00
15.72	4.00
15.74	2.00
15.76	6.00
15.78	2.00
15.8	4.00
15.82	4.00
15.84	4.00
15.86	8.00
15.88	6.00
15.9	2.00
15.92	6.00
15.94	6.00
15.96	4.00
15.98	2.00
16	2.00
16.02	4.00
16.04	4.00
16.06	4.00
16.08	4.00
16.1	8.00
16.12	6.00
16.14	10.00
16.16	2.00
16.18	4.00
16.2	4.00
16.22	4.00
16.24	0.00
16.26	2.00
16.28	4.00
16.3	6.00
16.32	0.00
16.34	4.00
16.36	4.00
16.38	4.00
16.4	4.00
16.42	2.00
16.44	0.00
16.46	8.00
16.48	4.00
16.5	4.00
16.52	2.00
16.54	10.00
16.56	2.00
16.58	6.00
16.6	4.00
16.62	4.00
16.64	6.00
16.66	2.00
16.68	2.00
16.7	2.00
16.72	2.00
16.74	4.00
16.76	10.00
16.78	6.00
16.8	6.00
16.82	8.00
16.84	2.00
16.86	6.00
16.88	6.00
16.9	10.00
16.92	8.00
16.94	8.00
16.96	14.00
16.98	12.00
17	16.00
17.02	20.00
17.04	18.00
17.06	22.00
17.08	24.00
17.1	22.00
17.12	24.00
17.14	20.00
17.16	20.00
17.18	20.00
17.2	20.00
17.22	16.00
17.24	20.00
17.26	26.00
17.28	10.00
17.3	10.00
17.32	10.00
17.34	10.00
17.36	8.00
17.38	10.00
17.4	12.00
17.42	6.00
17.44	4.00
17.46	2.00
17.48	8.00
17.5	4.00
17.52	10.00
17.54	6.00
17.56	2.00
17.58	4.00
17.6	6.00
17.62	4.00
17.64	4.00
17.66	4.00
17.68	6.00
17.7	4.00
17.72	4.00
17.74	6.00
17.76	4.00
17.78	4.00
17.8	2.00
17.82	0.00
17.84	4.00
17.86	4.00
17.88	8.00
17.9	4.00
17.92	2.00
17.94	4.00
17.96	0.00
17.98	2.00
18	0.00
18.02	4.00
18.04	2.00
18.06	6.00
18.08	4.00
18.1	4.00
18.12	2.00
18.14	0.00
18.16	2.00
18.18	2.00
18.2	0.00
18.22	2.00
18.24	4.00
18.26	4.00
18.28	2.00
18.3	2.00
18.32	2.00
18.34	0.00
18.36	2.00
18.38	6.00
18.4	6.00
18.42	6.00
18.44	2.00
18.46	2.00
18.48	4.00
18.5	2.00
18.52	4.00
18.54	4.00
18.56	4.00
18.58	2.00
18.6	4.00
18.62	6.00
18.64	8.00
18.66	4.00
18.68	6.00
18.7	4.00
18.72	6.00
18.74	4.00
18.76	4.00
18.78	0.00
18.8	6.00
18.82	2.00
18.84	0.00
18.86	2.00
18.88	6.00
18.9	2.00
18.92	6.00
18.94	0.00
18.96	6.00
18.98	4.00
19	0.00
19.02	4.00
19.04	0.00
19.06	0.00
19.08	6.00
19.1	2.00
19.12	2.00
19.14	2.00
19.16	4.00
19.18	4.00
19.2	4.00
19.22	2.00
19.24	4.00
19.26	8.00
19.28	4.00
19.3	4.00
19.32	4.00
19.34	6.00
19.36	4.00
19.38	4.00
19.4	4.00
19.42	2.00
19.44	2.00
19.46	2.00
19.48	4.00
19.5	4.00
19.52	0.00
19.54	4.00
19.56	2.00
19.58	2.00
19.6	4.00
19.62	4.00
19.64	4.00
19.66	6.00
19.68	4.00
19.7	2.00
19.72	0.00
19.74	2.00
19.76	4.00
19.78	6.00
19.8	2.00
19.82	6.00
19.84	2.00
19.86	6.00
19.88	2.00
19.9	0.00
19.92	8.00
19.94	2.00
19.96	4.00
19.98	2.00
20	2.00
20.02	4.00
20.04	6.00
20.06	4.00
20.08	4.00
20.1	4.00
20.12	4.00
20.14	6.00
20.16	2.00
20.18	2.00
20.2	4.00
20.22	4.00
20.24	2.00
20.26	10.00
20.28	4.00
20.3	4.00
20.32	2.00
20.34	12.00
20.36	2.00
20.38	6.00
20.4	8.00
20.42	4.00
20.44	8.00
20.46	8.00
20.48	8.00
20.5	6.00
20.52	16.00
20.54	10.00
20.56	10.00
20.58	12.00
20.6	20.00
20.62	20.00
20.64	14.00
20.66	26.00
20.68	26.00
20.7	32.00
20.72	22.00
20.74	38.00
20.76	42.00
20.78	28.00
20.8	38.00
20.82	34.00
20.84	34.00
20.86	36.00
20.88	26.00
20.9	28.00
20.92	34.00
20.94	18.00
20.96	24.00
20.98	12.00
21	10.00
21.02	14.00
21.04	8.00
21.06	10.00
21.08	12.00
21.1	2.00
21.12	6.00
21.14	0.00
21.16	4.00
21.18	2.00
21.2	2.00
21.22	6.00
21.24	2.00
21.26	4.00
21.28	2.00
21.3	2.00
21.32	2.00
21.34	0.00
21.36	4.00
21.38	6.00
21.4	2.00
21.42	2.00
21.44	4.00
